,No,SO2,NO2,CO,O3,PRES,RAIN,wd,WSPM,AQI Label
15975,15976,67.0,88.0,2400.0,-1.0,1029.0,0.0,NNE,0.8,Severely Polluted
15976,15977,68.0,-1.0,2600.0,2.1463737252366926,1031.0,0.0,ENE,0.6,Severely Polluted
15977,15978,66.0,-1.0,2800.0,2.3990625480698347,1031.0,0.0,NE,0.9,Severely Polluted
15978,15979,65.0,104.0,3200.0,1.9853416609421792,1026.0,0.0,NE,1.1,Severely Polluted
15979,15980,83.0,115.0,4200.0,1.775109185832214,1028.0,0.0,NE,0.8,Severely Polluted
15980,15981,93.0,123.0,4600.0,1.9108396393763405,1027.0,0.0,NE,1.2,Severely Polluted
15981,15982,86.0,119.0,4400.0,1.7876917743595557,1031.0,0.0,NE,1.1,Severely Polluted
15982,15983,111.0,117.0,4600.0,2.42705755768856,1031.0,0.0,NE,1.4,Severely Polluted
15983,15984,95.0,111.0,4600.0,1.9079680076032117,1030.0,0.0,ENE,0.8,Severely Polluted
15984,15985,96.0,112.0,4600.0,2.473200523569078,1030.0,0.0,ENE,0.9,Severely Polluted
15985,15986,68.0,105.0,4400.0,2.0256223407261325,1032.0,0.0,NE,0.8,Severely Polluted
15986,15987,62.0,102.0,4600.0,1.8005290904419744,1030.0,0.0,NNW,0.2,Severely Polluted
15987,15988,52.0,101.0,5200.0,2.3114229563979225,1035.0,0.0,NE,1.1,Severely Polluted
15988,15989,47.0,104.0,5900.0,2.1381316087690534,1032.0,0.0,E,0.5,Severely Polluted
15989,15990,58.0,100.0,5900.0,1.616248783114806,1030.0,0.0,ENE,1.2,Severely Polluted
15990,15991,62.0,101.0,5000.0,2.425896866147421,1031.0,0.0,NNE,0.6,Severely Polluted
15991,15992,54.0,99.0,5000.0,1.992206454389259,1029.0,0.0,NNW,0.4,Severely Polluted
15992,15993,54.0,102.0,5200.0,2.1968474491364995,1032.0,0.0,NE,1.0,Severely Polluted
15993,15994,62.0,105.0,6200.0,1.6471533108320613,1032.0,0.0,NNE,0.8,Severely Polluted
15994,15995,101.0,123.0,6800.0,2.3660484684206198,1031.0,0.0,NE,1.2,Severely Polluted
15995,15996,99.0,117.0,4800.0,1.517857906432818,1030.0,0.0,N,0.9,Severely Polluted
15996,15997,93.0,120.0,4100.0,2.4885370999381773,1034.0,0.0,N,0.8,Severely Polluted
15997,15998,88.0,131.0,4100.0,1.547544346540243,1029.0,0.0,NNE,0.7,Severely Polluted
15998,15999,83.0,146.0,4500.0,1.6999787321911937,1031.0,0.0,WSW,1.4,Severely Polluted
15999,16000,77.0,155.0,4300.0,1.6582809356454815,1031.0,0.0,WSW,0.8,Severely Polluted
16000,16001,87.0,175.0,4300.0,2.3496181066526374,1032.0,0.0,WSW,2.4,Severely Polluted
16001,16002,90.0,174.0,4500.0,1.731176500049164,1027.0,0.0,SW,2.3,Severely Polluted
16002,16003,80.0,165.0,4700.0,2.188802005418823,1032.0,0.0,WSW,1.8,Severely Polluted
16003,16004,82.0,161.0,4700.0,1.8764405153537949,1028.0,0.0,SW,2.5,Severely Polluted
16004,16005,81.0,161.0,5000.0,2.0952178967327444,1030.0,0.0,WSW,1.7,Severely Polluted
16005,16006,-1.0,-1.0,-1.0,-1.0,1027.0,0.0,W,0.6,Severely Polluted
16006,16007,80.0,159.0,5300.0,2.3493568276830237,1032.0,0.0,S,0.5,Severely Polluted
16007,16008,71.0,157.0,5800.0,2.434976182787958,1030.0,0.0,WNW,0.6,Severely Polluted
16008,16009,59.0,155.0,6500.0,1.878660847144833,1026.0,0.0,NE,0.7,Severely Polluted
16009,16010,66.0,154.0,6700.0,1.9077161239042684,1029.0,0.0,ENE,1.7,Severely Polluted
16010,16011,-1.0,155.0,7400.0,2.4406255998171127,1024.0,0.0,ENE,0.9,Severely Polluted
16011,16012,72.0,149.0,6500.0,2.333434807857391,1023.0,0.0,ESE,0.8,Severely Polluted
16012,16013,71.0,133.0,5500.0,-1.0,1025.0,0.0,NNE,1.9,Severely Polluted
16013,16014,77.0,125.0,4500.0,2.168997197554039,1023.0,0.0,E,0.9,Severely Polluted
16014,16015,66.0,109.0,3600.0,1.897344576638229,1023.0,0.0,ENE,0.8,Severely Polluted
16015,16016,58.0,95.0,2500.0,2.2260148425464346,1022.0,0.0,NE,0.7,Severely Polluted
16016,16017,57.0,94.0,2700.0,2.485269145478063,1026.0,0.0,NNE,0.8,Severely Polluted
16017,16018,60.0,91.0,2800.0,2.323183486261098,1026.0,0.0,ENE,1.8,Severely Polluted
16018,16019,61.0,83.0,2200.0,2.3472511582143905,1022.0,0.0,NE,2.0,Severely Polluted
16019,16020,47.0,64.0,1500.0,9.000966523781848,1025.0,0.0,ENE,2.1,Severely Polluted
16020,16021,42.0,63.0,1400.0,15.01676216277375,1027.0,0.0,NNW,2.1,Severely Polluted
16021,16022,26.0,41.0,900.0,33.94641318883051,1025.0,0.0,N,3.7,Severely Polluted
16022,16023,18.0,27.0,600.0,44.718978260271726,1026.0,0.0,NNW,3.0,Severely Polluted
16023,16024,21.0,27.0,600.0,45.09475425661773,1024.0,0.0,N,2.3,Severely Polluted
16024,16025,26.0,31.0,600.0,43.37375734896203,1025.0,0.0,N,2.7,Severely Polluted
16025,16026,20.0,45.0,600.0,30.306470531289968,1025.0,0.0,NNW,1.6,Severely Polluted
16026,16027,33.0,92.0,1500.0,1.9287832345475096,1025.0,0.0,SSW,0.9,Severely Polluted
16027,16028,50.0,116.0,2600.0,2.379004253312903,1023.0,0.0,SW,0.9,Severely Polluted
16028,16029,72.0,131.0,3300.0,2.212465066249358,1028.0,0.0,W,0.9,Severely Polluted
16029,16030,102.0,147.0,4000.0,2.3572449892826763,1029.0,0.0,SSW,0.9,Severely Polluted
16030,16031,108.0,148.0,4100.0,2.2178445087730934,1027.0,0.0,SSW,0.8,Severely Polluted
16031,16032,99.0,142.0,4100.0,2.0244391187271997,1029.0,0.0,SSW,1.4,Severely Polluted
16032,16033,82.0,132.0,3800.0,2.0471108887099523,1023.0,0.0,SSW,1.3,Severely Polluted
16033,16034,68.0,124.0,3900.0,1.9498963055338674,1024.0,0.0,NW,0.5,Severely Polluted
16034,16035,55.0,117.0,4200.0,2.1043236603103948,1023.0,0.0,E,0.0,Severely Polluted
16035,16036,51.0,113.0,4600.0,2.309696001406229,1026.0,0.0,W,0.7,Severely Polluted
16036,16037,54.0,112.0,5800.0,2.361321689867784,1027.0,0.0,NE,1.0,Severely Polluted
16037,16038,57.0,117.0,6800.0,2.228725018507337,1027.0,0.0,NE,0.5,Severely Polluted
16038,16039,58.0,115.0,6300.0,1.6537990754360687,1023.0,0.0,NNE,1.0,Severely Polluted
16039,16040,62.0,106.0,6500.0,1.709098512194608,1024.0,0.0,ENE,0.8,Severely Polluted
16040,16041,59.0,105.0,6900.0,1.642319270753763,1024.0,0.0,NNW,0.7,Severely Polluted
16041,16042,79.0,106.0,6300.0,2.161471467646477,1026.0,0.0,NNW,0.9,Severely Polluted
16042,16043,95.0,112.0,5900.0,1.9306805110729175,1027.0,0.0,WSW,0.7,Severely Polluted
16043,16044,79.0,124.0,5100.0,2.248960058903435,1029.0,0.0,ENE,1.5,Severely Polluted
16044,16045,54.0,109.0,3100.0,4.154909867871516,1025.0,0.0,N,3.5,Severely Polluted
16045,16046,21.0,40.0,1000.0,30.991330036964737,1026.0,0.0,N,3.6,Severely Polluted
16046,16047,16.0,32.0,800.0,41.13291891121961,1029.0,0.0,N,3.9,Severely Polluted
16047,16048,14.0,32.0,600.0,43.76718750317844,1028.0,0.0,NNW,4.5,Severely Polluted
16048,16049,15.0,35.0,600.0,40.22785750845055,1028.0,0.0,NNW,1.9,Severely Polluted
16049,16050,19.0,66.0,1100.0,18.050198855576536,1028.0,0.0,WSW,1.7,Severely Polluted
16050,16051,41.0,126.0,2400.0,1.9564217977136251,1025.0,0.0,WSW,1.1,Severely Polluted
16051,16052,37.0,119.0,2400.0,2.0956227817400883,1025.0,0.0,SSE,0.6,Severely Polluted
16052,16053,44.0,118.0,3000.0,1.7513950011532575,1027.0,0.0,NE,2.1,Severely Polluted
16053,16054,47.0,117.0,3400.0,1.6004499320420722,1027.0,0.0,NNE,1.0,Severely Polluted
16054,16055,49.0,108.0,3500.0,1.9629379214570837,1026.0,0.0,ENE,1.4,Severely Polluted
16055,16056,72.0,112.0,3600.0,2.366355333071424,1029.0,0.0,NNE,0.6,Severely Polluted
16056,16057,36.0,86.0,1900.0,2.0599290459783797,1026.0,0.0,NE,1.4,Severely Polluted
16057,16058,36.0,83.0,1900.0,2.086945883950855,1028.0,0.0,NNE,0.7,Severely Polluted
16058,16059,-1.0,79.0,1900.0,2.069918769621157,1024.0,0.0,NE,0.8,Severely Polluted
16059,16060,26.0,76.0,1900.0,1.9108831376455138,1024.0,0.0,NE,0.5,Severely Polluted
16060,16061,31.0,77.0,2200.0,-1.0,1026.0,0.0,N,0.7,Severely Polluted
16061,16062,29.0,85.0,1600.0,1.5996630086981432,1028.0,0.0,NNW,0.6,Severely Polluted
16062,16063,32.0,75.0,2100.0,1.5032406836955534,1026.0,0.0,E,0.6,Severely Polluted
16063,16064,15.0,67.0,800.0,1.6217892841124057,1024.0,0.0,E,0.6,Severely Polluted
16064,16065,14.0,72.0,1000.0,2.310034970502489,1029.0,0.0,NNE,0.7,Severely Polluted
16065,16066,13.0,72.0,1000.0,2.1539625192022966,1026.0,0.0,ENE,2.0,Severely Polluted
16066,16067,19.0,75.0,1600.0,1.8867486003911367,1027.0,0.0,ENE,1.9,Severely Polluted
16067,16068,13.0,60.0,800.0,11.198325977938714,1027.0,0.0,NE,2.3,Severely Polluted
16068,16069,14.0,60.0,800.0,15.880941562490595,1030.0,0.0,NNE,1.5,Severely Polluted
16069,16070,15.0,58.0,800.0,20.786895320863383,1026.0,0.0,N,1.8,Severely Polluted
16070,16071,18.0,64.0,800.0,18.98939196735513,1027.0,0.0,E,0.7,Severely Polluted
16071,16072,24.0,72.0,1100.0,16.362608090950573,1026.0,0.0,SSE,0.9,Severely Polluted
16072,16073,31.0,81.0,1500.0,13.370233191106264,1031.0,0.0,NW,0.7,Severely Polluted
16073,16074,31.0,93.0,1700.0,2.8745719085957946,1026.0,0.0,N,1.8,Severely Polluted
16074,16075,29.0,91.0,1400.0,2.1169182912943505,1031.0,0.0,NNE,2.1,Severely Polluted
16075,16076,44.0,79.0,1300.0,4.275956129458978,1026.0,0.0,NW,0.8,Severely Polluted
16076,16077,45.0,71.0,1000.0,1.6117795466625755,1031.0,0.0,NW,2.6,Severely Polluted
16077,16078,16.0,31.0,500.0,33.27427270531791,1027.0,0.0,NNW,4.2,Severely Polluted
16078,16079,7.0,24.0,400.0,39.09094386934199,1027.0,0.0,N,5.3,Severely Polluted
16079,16080,7.0,21.0,300.0,39.41526138723897,1025.0,0.0,NNW,7.6,Heavily Polluted
16080,16081,7.0,18.0,300.0,38.359063330653626,1027.0,0.0,N,5.5,Heavily Polluted
16081,16082,9.0,17.0,300.0,35.8604494511805,1025.0,0.0,N,5.2,Heavily Polluted
16082,16083,10.0,14.0,300.0,37.48067320644246,1024.0,0.0,N,5.8,Heavily Polluted
16083,16084,9.0,11.0,300.0,36.848898689588665,1024.0,0.0,N,2.9,Heavily Polluted
16084,16085,6.0,9.0,200.0,37.2650117473399,1022.0,0.0,NNW,4.7,Lightly Polluted
16085,16086,4.0,8.0,200.0,38.129258761175926,1024.0,0.0,N,5.4,Lightly Polluted
16086,16087,4.0,9.0,200.0,37.223466690834606,1024.0,0.0,N,4.0,Lightly Polluted
16087,16088,5.0,11.0,200.0,35.87457623051904,1027.0,0.0,N,2.9,Lightly Polluted
16088,16089,8.0,12.0,200.0,34.479751444450635,1024.0,0.0,N,5.1,Lightly Polluted
16089,16090,8.0,19.0,300.0,28.11280773358184,1026.0,0.0,NNE,3.0,Heavily Polluted
16090,16091,6.0,16.0,300.0,32.774055908016265,1024.0,0.0,N,1.9,Heavily Polluted
16091,16092,7.0,15.0,300.0,36.12276426485411,1027.0,0.0,N,2.2,Heavily Polluted
16092,16093,8.0,17.0,300.0,37.327696946754706,1029.0,0.0,NNW,4.7,Heavily Polluted
16093,16094,11.0,17.0,300.0,38.173706698888545,1028.0,0.0,NW,5.9,Heavily Polluted
16094,16095,9.0,17.0,300.0,39.74285607715966,1029.0,0.0,NNW,4.6,Heavily Polluted
16095,16096,9.0,17.0,300.0,41.17665678900016,1027.0,0.0,NNW,5.8,Heavily Polluted
16096,16097,8.0,19.0,300.0,37.56986780850091,1025.0,0.0,NW,4.1,Heavily Polluted
16097,16098,9.0,24.0,300.0,33.029911406334406,1024.0,0.0,NNW,3.3,Heavily Polluted
16098,16099,9.0,21.0,300.0,36.139721741203424,1023.0,0.0,N,5.5,Heavily Polluted
16099,16100,8.0,21.0,300.0,35.25038396267157,1028.0,0.0,N,2.3,Heavily Polluted
16100,16101,6.0,16.0,300.0,38.15816201389526,1028.0,0.0,N,4.6,Heavily Polluted
16101,16102,9.0,14.0,300.0,37.56371116985212,1025.0,0.0,N,4.0,Heavily Polluted
16102,16103,13.0,15.0,300.0,37.32961906691106,1027.0,0.0,NNW,3.8,Heavily Polluted
16103,16104,5.0,12.0,300.0,38.02884554057944,1026.0,0.0,N,3.3,Heavily Polluted
16104,16105,10.0,14.0,300.0,36.21432869287939,1027.0,0.0,NNW,4.4,Heavily Polluted
16105,16106,9.0,11.0,300.0,38.92783771402242,1027.0,0.0,N,5.6,Heavily Polluted
16106,16107,-1.0,10.0,300.0,39.932880089979115,1028.0,0.0,N,4.2,Heavily Polluted
16107,16108,11.0,8.0,400.0,40.28248474187011,1029.0,0.0,N,4.4,Severely Polluted
16108,16109,12.0,8.0,400.0,-1.0,1027.0,0.0,ENE,1.4,Severely Polluted
16109,16110,12.0,33.0,500.0,20.557446112014205,1030.0,0.0,N,1.1,Severely Polluted
16110,16111,13.0,41.0,600.0,8.23279248585117,1029.0,0.0,NE,1.6,Severely Polluted
16111,16112,13.0,39.0,600.0,8.736199370676292,1030.0,0.0,NE,2.0,Severely Polluted
16112,16113,14.0,53.0,800.0,2.078916817208155,1028.0,0.0,E,0.9,Severely Polluted
16113,16114,15.0,53.0,-1.0,2.0603182158728495,1026.0,0.0,ENE,1.7,Good
16114,16115,16.0,53.0,800.0,4.410649541229298,1029.0,0.0,ENE,1.1,Severely Polluted
16115,16116,19.0,55.0,1000.0,6.5165950918254385,1026.0,0.0,SW,2.1,Severely Polluted
16116,16117,28.0,51.0,1000.0,18.021876255823152,1022.0,0.0,WSW,2.9,Severely Polluted
16117,16118,23.0,45.0,1000.0,27.872871423691425,1021.0,0.0,SSW,2.6,Severely Polluted
16118,16119,26.0,50.0,1100.0,30.8801818687434,1024.0,0.0,W,2.5,Severely Polluted
16119,16120,19.0,45.0,900.0,31.96979933217952,1023.0,0.0,SW,3.7,Severely Polluted
16120,16121,22.0,52.0,1000.0,27.675611152287157,1019.0,0.0,SW,2.8,Severely Polluted
16121,16122,22.0,61.0,1100.0,20.542695091174345,1019.0,0.0,SW,2.4,Severely Polluted
16122,16123,34.0,82.0,1400.0,4.949720428038873,1021.0,0.0,SW,1.4,Severely Polluted
16123,16124,42.0,92.0,1600.0,2.3265900967013557,1020.0,0.0,WNW,1.0,Severely Polluted
16124,16125,50.0,94.0,1900.0,2.0507809617592194,1017.0,0.0,SW,1.3,Severely Polluted
16125,16126,52.0,94.0,2400.0,2.0617625071221184,1018.0,0.0,ENE,1.4,Severely Polluted
16126,16127,48.0,92.0,2600.0,1.5567198475132082,1019.0,0.0,ENE,0.9,Severely Polluted
16127,16128,43.0,88.0,2700.0,2.3940207764064962,1023.0,0.0,NNE,1.1,Severely Polluted
16128,16129,65.0,93.0,4100.0,2.1380120489720777,1020.0,0.0,ENE,1.5,Severely Polluted
16129,16130,72.0,94.0,4700.0,2.28602368423555,1019.0,0.0,ENE,0.6,Severely Polluted
16130,16131,53.0,97.0,3200.0,1.9135639040814167,1023.0,0.0,NNE,0.0,Severely Polluted
16131,16132,48.0,92.0,4000.0,2.4629288817924215,1026.0,0.0,NE,0.6,Severely Polluted
16132,16133,41.0,87.0,3800.0,1.7538558324229117,1022.0,0.0,N,1.6,Severely Polluted
16133,16134,33.0,75.0,1900.0,2.4359686508551697,1025.0,0.0,ENE,0.8,Severely Polluted
16134,16135,27.0,54.0,1100.0,3.6427148915108463,1022.0,0.0,ESE,2.2,Severely Polluted
16135,16136,18.0,60.0,900.0,2.2313272128182273,1026.0,0.0,NW,0.6,Severely Polluted
16136,16137,17.0,63.0,800.0,2.0342034115844516,1023.0,0.0,NNE,0.9,Severely Polluted
16137,16138,17.0,61.0,1000.0,2.4404130144773264,1029.0,0.0,ENE,1.9,Severely Polluted
16138,16139,20.0,56.0,900.0,5.767957596820042,1024.0,0.0,ENE,2.5,Severely Polluted
16139,16140,27.0,47.0,800.0,15.530659493520766,1025.0,0.0,NNE,2.1,Severely Polluted
16140,16141,27.0,47.0,900.0,21.04828367595159,1024.0,0.0,WSW,0.8,Severely Polluted
16141,16142,26.0,44.0,800.0,25.39793045507591,1025.0,0.0,NNW,0.9,Severely Polluted
16142,16143,24.0,46.0,800.0,25.341127459665277,1023.0,0.0,SSW,0.8,Severely Polluted
16143,16144,20.0,63.0,900.0,14.096646778371634,1024.0,0.0,WSW,3.6,Severely Polluted
16144,16145,35.0,78.0,1400.0,12.413795394746554,1020.0,0.0,WSW,3.8,Severely Polluted
16145,16146,57.0,93.0,1800.0,4.582290017865692,1024.0,0.0,WSW,2.8,Severely Polluted
16146,16147,39.0,92.0,1700.0,2.433305250148533,1020.0,0.0,SW,4.1,Severely Polluted
16147,16148,37.0,92.0,1700.0,1.6222659459274942,1023.0,0.0,WSW,3.6,Severely Polluted
16148,16149,39.0,94.0,1800.0,2.3069138357357706,1020.0,0.0,WSW,2.3,Severely Polluted
16149,16150,44.0,94.0,1900.0,2.339624266730059,1018.0,0.0,WSW,1.6,Severely Polluted
16150,16151,57.0,94.0,2100.0,1.6051088575213428,1021.0,0.0,SW,0.7,Severely Polluted
16151,16152,76.0,96.0,2400.0,1.5600230682063443,1018.0,0.0,NNW,0.7,Severely Polluted
16152,16153,58.0,90.0,3000.0,1.8234778249510528,1016.0,0.0,N,0.4,Severely Polluted
16153,16154,49.0,87.0,2700.0,2.3574146033921166,1016.0,0.0,ENE,0.4,Severely Polluted
16154,16155,-1.0,91.0,2600.0,2.030580478581896,1014.0,0.0,NE,1.1,Severely Polluted
16155,16156,64.0,93.0,3500.0,2.328157872018191,1019.0,0.0,NE,1.0,Severely Polluted
16156,16157,65.0,94.0,3800.0,-1.0,1013.0,0.0,ENE,1.2,Severely Polluted
16157,16158,61.0,93.0,3700.0,1.6810409695738189,1014.0,0.0,ENE,1.6,Severely Polluted
16158,16159,67.0,91.0,3700.0,1.7707475346749795,1012.0,0.0,ENE,1.6,Severely Polluted
16159,16160,73.0,91.0,3700.0,1.7486669176667555,1011.0,0.0,ENE,1.7,Severely Polluted
16160,16161,73.0,89.0,3400.0,2.3562694716413275,1014.0,0.0,NE,1.8,Severely Polluted
16161,16162,72.0,87.0,3400.0,1.995490335615683,1013.0,0.0,NE,1.7,Severely Polluted
16162,16163,82.0,87.0,3700.0,2.1051158776470262,1012.0,0.0,ENE,2.0,Severely Polluted
16163,16164,69.0,88.0,2900.0,3.389811118552112,1009.0,0.0,E,0.9,Severely Polluted
16164,16165,67.0,89.0,2700.0,7.293359805123947,1010.0,0.0,E,0.8,Severely Polluted
16165,16166,69.0,98.0,2700.0,8.775895145039346,1007.0,0.0,NNW,1.0,Severely Polluted
16166,16167,69.0,107.0,2700.0,7.573465336861622,1006.0,0.0,NE,0.9,Severely Polluted
16167,16168,64.0,111.0,2600.0,8.450972501478736,1010.0,0.0,NNW,0.7,Severely Polluted
16168,16169,58.0,113.0,2400.0,6.487861269716167,1006.0,0.0,WNW,1.0,Severely Polluted
16169,16170,56.0,120.0,2600.0,2.3552330813196543,1010.0,0.0,WSW,0.8,Severely Polluted
16170,16171,59.0,126.0,3100.0,2.0801483246799983,1007.0,0.0,WNW,0.6,Severely Polluted
16171,16172,62.0,128.0,3300.0,2.3023926602555793,1010.0,0.0,ENE,0.8,Severely Polluted
16172,16173,66.0,125.0,4400.0,2.195858780993144,1011.0,0.0,WNW,0.9,Severely Polluted
16173,16174,80.0,126.0,4600.0,2.3307871760463357,1009.0,0.0,SSW,0.2,Severely Polluted
16174,16175,66.0,123.0,4500.0,2.4604603404828165,1011.0,0.0,NW,0.4,Severely Polluted
16175,16176,61.0,121.0,4600.0,1.6411985169991903,1006.0,0.0,NE,0.7,Severely Polluted
16176,16177,68.0,124.0,5500.0,2.4727982232288808,1011.0,0.0,ENE,1.5,Severely Polluted
16177,16178,85.0,118.0,4200.0,1.583461270616147,1007.0,0.0,ENE,1.3,Severely Polluted
16178,16179,83.0,117.0,3900.0,1.525905766316198,1011.0,0.0,NW,1.0,Severely Polluted
16179,16180,69.0,113.0,4700.0,2.2007103763907754,1012.0,0.0,S,0.6,Severely Polluted
16180,16181,66.0,115.0,5500.0,2.060826716356832,1011.0,0.0,NW,0.6,Severely Polluted
16181,16182,66.0,117.0,5600.0,2.264333756210202,1007.0,0.0,E,0.7,Severely Polluted
16182,16183,57.0,115.0,6000.0,1.7925029359660174,1009.0,0.0,N,0.9,Severely Polluted
16183,16184,59.0,113.0,6700.0,2.253244754865875,1009.0,0.0,NE,1.0,Severely Polluted
16184,16185,73.0,110.0,6800.0,1.7389408618563857,1013.0,0.0,WNW,1.0,Severely Polluted
16185,16186,87.0,115.0,7000.0,1.730693711588895,1010.0,0.0,WNW,1.0,Severely Polluted
16186,16187,93.0,113.0,6100.0,2.3931752356364453,1013.0,0.0,W,1.1,Severely Polluted
16187,16188,76.0,107.0,4300.0,2.444288467220338,1015.0,0.0,ENE,1.7,Severely Polluted
16188,16189,62.0,112.0,3800.0,2.409461596201391,1008.0,0.0,ENE,2.2,Severely Polluted
16189,16190,38.0,84.0,2200.0,10.468605760876805,1011.0,0.0,ENE,2.0,Severely Polluted
16190,16191,33.0,81.0,1900.0,14.677986593769973,1012.0,0.0,ENE,1.5,Severely Polluted
16191,16192,34.0,89.0,1800.0,14.059118237320215,1008.0,0.0,NE,1.4,Severely Polluted
16192,16193,38.0,102.0,1900.0,8.171031354182018,1010.0,0.0,ENE,1.2,Severely Polluted
16193,16194,47.0,118.0,2200.0,1.5572842145146173,1010.0,0.0,ENE,0.9,Severely Polluted
16194,16195,69.0,137.0,2800.0,1.5179980197363188,1008.0,0.0,S,1.0,Severely Polluted
16195,16196,74.0,146.0,3500.0,2.0957823798721074,1013.0,0.0,WSW,1.1,Severely Polluted
16196,16197,84.0,151.0,4400.0,2.448856672320364,1012.0,0.0,N,0.2,Severely Polluted
16197,16198,88.0,149.0,4900.0,1.806831491142031,1010.0,0.0,NNE,0.7,Severely Polluted
16198,16199,78.0,139.0,5100.0,2.4259681521740584,1010.0,0.0,NE,1.3,Severely Polluted
16199,16200,108.0,151.0,7100.0,1.580368745908289,1009.0,0.0,NE,1.5,Severely Polluted
16200,16201,116.0,149.0,7300.0,2.2052783705897534,1009.0,0.0,NE,1.6,Severely Polluted
16201,16202,131.0,143.0,7400.0,1.9837920014896415,1009.0,0.0,NW,1.0,Severely Polluted
16202,16203,-1.0,146.0,7600.0,2.0144515191017,1011.0,0.0,NE,0.9,Severely Polluted
16203,16204,124.0,138.0,7400.0,1.6454412086311994,1012.0,0.0,NE,1.2,Severely Polluted
16204,16205,116.0,132.0,7400.0,-1.0,1008.0,0.0,ENE,0.8,Severely Polluted
16205,16206,118.0,137.0,7000.0,2.0624883999493715,1009.0,0.0,ENE,1.1,Severely Polluted
16206,16207,109.0,123.0,6000.0,1.5119858146334106,1008.0,0.0,E,0.6,Severely Polluted
16207,16208,107.0,121.0,6400.0,1.7181802836605335,1011.0,0.0,NE,0.7,Severely Polluted
16208,16209,102.0,119.0,5900.0,1.851007918735191,1009.0,0.0,ENE,1.2,Severely Polluted
16209,16210,107.0,123.0,5500.0,2.1811803509276104,1011.0,0.0,ENE,1.0,Severely Polluted
16210,16211,121.0,128.0,6400.0,1.9048834603027869,1013.0,0.0,ENE,1.3,Severely Polluted
16211,16212,119.0,123.0,5200.0,1.9404139689680715,1012.0,0.0,N,2.0,Severely Polluted
16212,16213,75.0,93.0,3300.0,8.960200866609702,1013.0,0.0,N,5.6,Severely Polluted
16213,16214,30.0,37.0,1100.0,30.521155919465965,1013.0,0.0,N,5.7,Severely Polluted
16214,16215,16.0,25.0,600.0,37.467982146523156,1010.0,0.0,N,5.8,Severely Polluted
16215,16216,16.0,21.0,500.0,40.620318783250795,1014.0,0.0,NNE,5.3,Severely Polluted
16216,16217,7.0,17.0,300.0,42.706656656567475,1017.0,0.0,NNE,4.9,Heavily Polluted
16217,16218,5.0,17.0,300.0,43.1388953377735,1015.0,0.0,NE,4.9,Heavily Polluted
16218,16219,6.0,21.0,400.0,38.91824383607589,1018.0,0.0,NNE,3.7,Severely Polluted
16219,16220,6.0,22.0,400.0,38.613597251379495,1017.0,0.0,NNE,4.1,Severely Polluted
16220,16221,5.0,22.0,300.0,39.66763397660014,1019.0,0.0,NE,4.0,Heavily Polluted
16221,16222,7.0,23.0,400.0,36.8142898253787,1023.0,0.0,NE,2.6,Severely Polluted
16222,16223,7.0,27.0,400.0,33.486529203299185,1021.0,0.0,NNE,3.8,Severely Polluted
16223,16224,12.0,23.0,400.0,34.365108215790634,1026.0,0.0,NNE,2.1,Severely Polluted
16224,16225,14.0,17.0,400.0,38.84316352398708,1026.0,0.0,NNE,2.9,Severely Polluted
16225,16226,13.0,15.0,400.0,39.144950722008105,1024.0,0.0,NNE,3.0,Severely Polluted
16226,16227,10.0,14.0,400.0,41.10179863667297,1023.0,0.0,NE,2.7,Severely Polluted
16227,16228,9.0,19.0,400.0,37.04776743670487,1021.0,0.0,ENE,2.7,Severely Polluted
16228,16229,8.0,17.0,400.0,38.16888533774675,1026.0,0.0,NE,2.2,Severely Polluted
16229,16230,5.0,11.0,300.0,40.539028533749146,1021.0,0.0,ENE,1.9,Heavily Polluted
16230,16231,15.0,29.0,500.0,25.466472446953436,1021.0,0.0,ENE,1.8,Severely Polluted
16231,16232,14.0,30.0,500.0,25.918017077873277,1022.0,0.0,S,0.6,Severely Polluted
16232,16233,19.0,53.0,700.0,8.844898107599489,1023.0,0.0,ESE,0.9,Severely Polluted
16233,16234,23.0,60.0,800.0,5.741351032970657,1024.0,0.0,ENE,3.2,Severely Polluted
16234,16235,26.0,49.0,700.0,16.183928538940428,1020.0,0.0,ENE,2.1,Severely Polluted
16235,16236,24.0,44.0,700.0,24.87697785441028,1020.0,0.0,N,1.1,Severely Polluted
16236,16237,13.0,31.0,500.0,36.7852295294653,1018.0,0.0,N,2.3,Severely Polluted
16237,16238,16.0,43.0,700.0,29.549840130604284,1019.0,0.0,WSW,3.5,Severely Polluted
16238,16239,18.0,46.0,700.0,31.26935339690105,1019.0,0.0,SW,3.7,Severely Polluted
16239,16240,16.0,46.0,700.0,33.01118822380766,1022.0,0.0,WSW,3.5,Severely Polluted
16240,16241,20.0,52.0,800.0,33.45580900091765,1017.0,0.0,WSW,3.7,Severely Polluted
16241,16242,17.0,59.0,800.0,23.08793072601221,1021.0,0.0,WSW,3.1,Severely Polluted
16242,16243,19.0,72.0,900.0,11.370063856762544,1017.0,0.0,SW,2.1,Severely Polluted
16243,16244,24.0,85.0,1200.0,2.0136119556491847,1020.0,0.0,WSW,1.9,Severely Polluted
16244,16245,37.0,89.0,1400.0,1.708320593065376,1019.0,0.0,WSW,2.5,Severely Polluted
16245,16246,47.0,87.0,1600.0,2.18579583309435,1021.0,0.0,WSW,1.4,Severely Polluted
